t	shot_max_conf	shot_n	goal_max_conf
500	0.0000	0	0.0561
501	0.0000	0	0.0000
502	0.0000	0	0.0000
503	0.0000	0	0.0000
504	0.0000	0	0.0000
505	0.0681	1	0.1234
506	0.0783	1	0.7701
507	0.0952	1	0.5424
508	0.0000	0	0.0000
509	0.0000	0	0.0000
510	0.0000	0	0.0000
511	0.0000	0	0.5897
512	0.1900	1	0.5873
513	0.0000	0	0.0000
514	0.0000	0	0.0000
515	0.0000	0	0.0000
516	0.0000	0	0.0000
517	0.0000	0	0.0000
518	0.1047	1	0.3446
519	0.5745	1	0.6799
520	0.5723	1	0.7141
521	0.0000	0	0.8527
522	0.0000	0	0.8111
523	0.0000	0	0.7716
524	0.0000	0	0.0000
525	0.0000	0	0.0000
526	0.0000	0	0.0000
527	0.0000	0	0.0000
528	0.0000	0	0.0000
529	0.0000	0	0.0000
530	0.0000	0	0.0000
531	0.0000	0	0.0000
532	0.0000	0	0.0000
533	0.0000	0	0.0000
534	0.0000	0	0.0000
535	0.0000	0	0.0000
536	0.0000	0	0.0000
537	0.0000	0	0.0000
538	0.0813	1	0.2221
539	0.0000	0	0.4173
540	0.0786	1	0.2887
541	0.0000	0	0.3937
542	0.0000	0	0.0000
543	0.0000	0	0.2069
544	0.0000	0	0.1682
545	0.0000	0	0.0000
546	0.0000	0	0.0000
547	0.0000	0	0.1877
548	0.0000	0	0.5476
549	0.0000	0	0.0000
550	0.0000	0	0.5569
551	0.3608	1	0.2513
552	0.0000	0	0.6949
553	0.0000	0	0.1498
554	0.5362	1	0.5580
555	0.5217	1	0.4972
556	0.6767	1	0.7549
557	0.0000	0	0.1992
558	0.4199	1	0.3380
559	0.6591	1	0.7636
560	0.5646	1	0.7051
561	0.4738	1	0.8298
562	0.0000	0	0.0000
563	0.0000	0	0.0000
564	0.0000	0	0.3640
565	0.0000	0	0.1668
566	0.0000	0	0.0000
567	0.0000	0	0.0000
568	0.0000	0	0.3610
569	0.2818	1	0.1958
570	0.0000	0	0.0000
571	0.0000	0	0.0000
572	0.1312	1	0.8000
573	0.0000	0	0.7822
574	0.0000	0	0.3355
575	0.0000	0	0.0000
576	0.0000	0	0.2667
577	0.0000	0	0.2320
578	0.0000	0	0.5582
579	0.2705	1	0.7423
580	0.0000	0	0.0770
581	0.0684	1	0.7473
582	0.3355	1	0.7347
583	0.0953	1	0.7985
584	0.0983	1	0.7568
585	0.3028	1	0.8376
586	0.0000	0	0.7565
587	0.1959	1	0.2692
588	0.0000	0	0.0000
589	0.0000	0	0.3604
590	0.0000	0	0.1315
591	0.0000	0	0.5733
592	0.0000	0	0.4144
593	0.2675	1	0.1808
594	0.0582	1	0.3344
595	0.3988	1	0.6382
596	0.1446	1	0.8269
597	0.5792	1	0.7312
598	0.1290	1	0.7640
599	0.0932	1	0.0000
600	0.0000	0	0.0000
601	0.0000	0	0.0000
602	0.0000	0	0.0000
603	0.0000	0	0.0000
604	0.0000	0	0.0000
